Open,High,Low,Close,Volume
31487,31574.5,31487,31570,149823425
31570,31621,31541.5,31561,178616511
31557.5,31600.5,31530.5,31536,157453430
31546,31598,31546,31560.5,164135715
31560.5,31581.5,31560.5,31561,201789520
31561,31561,31466,31471.5,181216243
31471.5,31490,31382.5,31415,150331472
31438.5,31443,31403,31410.5,163939207
31410.5,31450,31404.5,31425.5,193029736
31425.5,31448,31397,31442,171408795
31442,31477,31428.5,31452.5,135636978
31452.5,31503,31452.5,31455.5,173582499
31452.5,31452.5,31300.5,31314.5,157862303
31314.5,31348,31302.5,31314,140225878
31314,31330.5,31226.5,31272,135958100
31272,31336.5,31242,31245.5,112409951
31245.5,31306.5,31221,31247.5,129915108
31242.5,31250,31160.5,31200,141179877
31204.5,31258.5,31174,31245.5,148790301
31237.5,31237.5,31160.5,31180.5,121230304
31180.5,31249.5,31180.5,31235.5,159195463
31235.5,31281.5,31197.5,31248,152704144
31234,31234,31020.5,31044.5,127052712
31044.5,31082,31015,31071.5,110251646
31071.5,31080,30820.5,30889.5,144966592
30889.5,30926.5,30843.5,30860.5,167344041
30869,30902.5,30822.5,30829.5,129565229
30809.5,31047,30809.5,31010,98127307
31010,31176,31010,31147.5,167168576
31147.5,31219,31126.5,31140,204564304
31158,31216,31150.5,31216,179960728
31221,31233.5,31176,31180,160194932
31177,31312,31158,31291.5,166575545
31291.5,31320,31258,31258,144856145
31254.5,31340.5,31254.5,31317,228967164
31317,31331.5,31275,31275,141759459
31275,31279.5,31234.5,31234.5,152586984
31234.5,31296.5,31212.5,31271,149357674
31257.5,31280,31230.5,31280,286012882
31290.5,31340,31290.5,31340,251561322
31340,31392,31340,31363,251337583
31363,31370,31300.5,31316,152478289
31316,31364,31316,31350.5,164356197
31355,31390,31351,31390,208178840
31390,31434,31355,31370,142889277
31356,31468,31352,31453.5,169948776
31453.5,31453.5,31405.5,31425.5,161355111
31425.5,31463,31392,31463,202335437
31463,31490.5,31444,31444,271490588
31444,31470,31416,31416,189341458
31416,31433,31402,31402,302103368
31402,31471.5,31402,31471.5,232009233
31471.5,31521,31450.5,31450.5,161183280
31450.5,31460,31433,31442,181669641
31442,31467.5,31419,31432.5,173286432
31432.5,31456,31430.5,31444.5,174985008
31439.5,31444.5,31410.5,31410.5,222129812
31410.5,31410.5,31376.5,31395,194298635
31395,31419.5,31395,31405.5,204122801
31395.5,31418,31383.5,31389.5,226228458
31389.5,31420,31347,31347,217614544
31347,31417,31347,31417,251636402
31437,31610.5,31437,31606,170196628
31610.5,31620,31531,31548,170159027
31561,31561,31509.5,31525,171660765
31525,31541.5,31487,31541.5,200517421
31541.5,31555,31532.5,31532.5,225251231
31532.5,31532.5,31511.5,31524,204578538
31524,31530,31506,31521,209809294
31521,31695,31517,31695,170936598
31691.5,31702.5,31667,31687.5,158422840
31691,31798,31691,31764,164717601
31764,31764,31708,31737.5,152368506
31737.5,31777,31726.5,31767,173688929
31766.5,31772.5,31756,31771.5,244385071
31771.5,31835.5,31771.5,31802.5,188300647
31802,31802,31771.5,31785.5,232211347
31787,31787,31757,31757,199102548
31757,31761.5,31743,31747.5,267422351
31747.5,31762,31738,31738,206997250
31738,31860.5,31738,31860.5,221752445
31860.5,31860.5,31771.5,31781.5,202857544
31780.5,31780.5,31730.5,31730.5,179218538
31730.5,31743,31720.5,31720.5,166864243
31720.5,31720.5,31669.5,31701,207392596
31701,31701,31654.5,31669,367503654
31669,31721,31669,31700.5,300681668
31700.5,31740,31700.5,31721,383382730
31721,31749.5,31673,31749.5,247756485
31749.5,31749.5,31737.5,31749,433607326
31749,31772.5,31737.5,31749,366663951
31749,31759.5,31740,31744.5,315336064
31744.5,31750,31744.5,31750,262474369
31750,31750,31708,31708,194792748
31708,31760,31650,31672.5,185556639
31672.5,31672.5,31577.5,31591,140713985
31598.5,32018,31598.5,31994,129720803
31984.5,32020,31929.5,32005.5,128904552
32002.5,32026,31959.5,31991.5,150497124
31991.5,32038,31991.5,32032.5,130917173
32032.5,32142,32015.5,32118.5,139621161
32118.5,32118.5,31963,31963,137791574
31960.5,32056,31954,31960.5,123068886
31960.5,32004,31890.5,31917.5,133889627
31928.5,31941,31798.5,31810,137862840
31815,31819.5,31625,31667.5,116256773
31680.5,31719,31477,31601,133381998
31599,31611,31520.5,31576,122008887
31576,31576,31480.5,31519.5,149394962
31519.5,31519.5,31351,31402.5,119650844
31402.5,31479,31402.5,31424.5,145812333
31424.5,31457.5,31375.5,31375.5,141297202
31355,31405,31327.5,31405,186051054
31407,31467,31400,31404.5,178841013
31404.5,31430,31351.5,31392.5,196627718
31392.5,31428,31371.5,31428,375711553
31430,31486,31405.5,31486,153769528
31486,31521,31440.5,31456,202454266
31456,31500,31450.5,31500,170087990
31500,31529,31456.5,31496,144783695
31496,31544.5,31461.5,31495.5,159468797
31495.5,31563,31493,31550.5,236890574
31551,31580,31544.5,31578.5,211879681
31578.5,31658,31544.5,31647.5,186412190
31647,31714,31626.5,31706.5,198964848
31706.5,31837,31706.5,31792,195361248
31788,31809,31737.5,31741,173371298
31741,31803,31734.5,31750.5,167085214
31750.5,31764,31744,31748.5,208866799
31748.5,31748.5,31720.5,31737.5,275630153
31737.5,31737.5,31727.5,31727.5,415044179
31727.5,31923.5,31727.5,31816.5,233426673
31824.5,31863,31824.5,31825,170780043
31825,31972,31803.5,31954,158876694
31954.5,31970,31930.5,31964.5,152059045
31964.5,31964.5,31941,31947,188197418
31947,31956.5,31887.5,31953.5,227859457
31953.5,32035.5,31953.5,31994,166677947
31975.5,31975.5,31920,31948.5,250507321
31953.5,32011,31932.5,31983.5,145953388
31980.5,31990,31959.5,31962.5,160454749
31962.5,31965,31938.5,31947,208751031
31932.5,31932.5,31843.5,31905.5,142911789
31900,31925,31876.5,31925,169077305
31925,31928,31890.5,31908.5,198181812
31917,32005,31900.5,32005,172481036
32009,32067,31967,31976,127297816
31976,31979,31947.5,31963.5,126683744
31967.5,31983,31953.5,31983,179981197
31983,32013,31961.5,31961.5,195210289
31970.5,32011.5,31970.5,31986.5,195701577
31992.5,32200,31992.5,32187,118248429
32187,32225,32154.5,32217.5,150350627
32219,32227.5,32173.5,32173.5,154818134
32173.5,32173.5,32140.5,32150.5,173626000
32150.5,32150.5,32067.5,32092,183960433
32092,32092,32029.5,32042,166277446
32042,32102.5,32035.5,32085.5,161770854
32085.5,32107,32070.5,32082.5,207863098
32082.5,32107,32082.5,32095.5,200479571
32095.5,32160,32095.5,32149.5,339885460
32149.5,32149.5,32087.5,32087.5,188483733
32087.5,32094.5,32080.5,32080.5,200773731
32080.5,32110,32040.5,32040.5,231974714
32040.5,32091.5,32040.5,32061.5,223609338
32068,32119,32028.5,32029,196279044
32050,32060,31971,31974.5,167991135
31974.5,31975.5,31932,31974.5,164141125
31974.5,31974.5,31946,31951.5,186947978
31951.5,31965,31925.5,31935,193961754
31959,32015.5,31959,31990.5,213438717
31990.5,32019.5,31990,32001.5,176106606
32001.5,32094,31986.5,32085,237149899
32085,32164.5,32085,32136.5,152051801
32136.5,32136.5,32076.5,32087,150805522
32098,32121.5,31934,31975,162806624
31975,32043.5,31975,32020.5,159435700
32020.5,32078.5,32020.5,32078.5,161447634
32078.5,32148,32040.5,32046,181488074
32046,32046,31978.5,31978.5,212425195
31978.5,31985,31920.5,31959.5,172632290
31959.5,32000,31952.5,31979,167195897
31979,32078.5,31972,32077,162802477
32077,32077,32008,32027,158678074
32027,32027,31967.5,31998,180708722
31998,32034,31998,32034,210697043
32042.5,32067,32005,32036.5,178887792
32027.5,32067,32023.5,32067,181480108
32060.5,32082,32047.5,32070,261962898
32070,32070,32012.5,32012.5,196690627
32012.5,32033.5,31980.5,32015,299743747
32015,32040,31995,32022.5,157725963
32010.5,32028.5,31990.5,32003.5,190052971
32003.5,32035.5,31992.5,32019.5,171331346
32026.5,32049.5,32004.5,32049.5,207868034
32049.5,32080,32026,32038.5,202680274
32026,32030,32008,32030,149608989
32030,32064.5,32030,32050.5,192853483
32050.5,32153.5,32050.5,32136.5,179518403
32143,32178.5,32114.5,32129,187474069
32129,32129,32071.5,32094,204464796
32094,32170,32078.5,32157.5,202995874
32175,32246.5,32168,32200,148435323
32205.5,32205.5,32133.5,32150.5,183436288
32150.5,32150.5,32113,32114,218176138
32114,32180,32114,32140.5,204064222
32148.5,32205.5,32141,32188,188849861
32188,32274,32188,32206,175489491
32203.5,32203.5,32135.5,32145.5,170072528
32145.5,32163,32141,32160,205023238
32148.5,32148.5,32084.5,32084.5,163148697
32079.5,32089,32025.5,32066,226631616
32066,32066,32019.5,32019.5,182127050
32019.5,32019.5,31981.5,32000.5,200446464
32000.5,32000.5,31970.5,31989.5,226527753
31978.5,32000.5,31978.5,31980.5,243532945
31980.5,31997,31929,31988,191965527
31988,31992.5,31964,31975.5,178203338
31975.5,31992,31960.5,31992,186029487
31999.5,32025,31988.5,31989,150557717
31989,32034,31980.5,32009.5,196053077
32016,32028,31995.5,32007.5,182027000
32007.5,32090,32003.5,32086,211032984
32086,32113.5,32086,32107.5,250621925
32099.5,32182,32090.5,32160.5,220263885
32160.5,32166,32121.5,32121.5,187096698
32121.5,32121.5,32075.5,32094.5,200481222
32100.5,32175.5,32100.5,32168.5,196136067
32168.5,32168.5,32075.5,32075.5,287988612
32075.5,32100,32070,32080,215536537
32080,32138,32080,32138,319119980
32138,32150,32138,32140,365340375
32140,32169,32135.5,32159.5,291907408
32159.5,32176,32159.5,32176,497063773
32176,32182,32131.5,32182,272872470
32182,32270,32182,32263.5,218502901
32263.5,32356,32263.5,32307,156627602
32307,32347,32281.5,32331.5,166673256
32331.5,32338,32289,32300.5,299390821
32300.5,32320,32271,32300.5,255814835
32301,32310,32256,32256,222532870
32252.5,32282.5,32236.5,32248,228892578
32248,32258,32223.5,32237,290325244
32237,32249,32230,32235,315555255
32231,32250,32214.5,32220.5,323316512
32220.5,32220.5,32142.5,32142.5,279221135
32142.5,32156,32116.5,32139,264902318
32129,32142.5,32084,32084,294960394
32084,32090,32050.5,32080,226898862
32080,32080,32040.5,32073.5,281907120
32073.5,32085,32061,32085,256754649
32085,32120,32085,32085.5,252625525
32078,32089.5,32070.5,32082.5,300516299
32082.5,32130,32080.5,32088.5,278653872
32083.5,32100.5,32083.5,32087.5,281840472
32087.5,32087.5,32063,32068,277967156
32068,32111,32060.5,32106.5,291840397
32106.5,32106.5,32102,32102,438940348
32102,32102,32080.5,32090,408629916
32090,32090,32060.5,32089.5,322612410
32093.5,32246,32093.5,32246,218336194
32246,32353.5,32235.5,32322,174869413
32322,32322,32269,32317.5,227942371
32315.5,32326,32303,32321.5,273690654
32321.5,32379.5,32306.5,32373,201181980
32373,32373.5,32305,32305,201069224
32307.5,32318,32300,32316,185456690
32316,32337,32289.5,32300,185278499
32300,32315.5,32290.5,32315.5,312283924
32315.5,32357.5,32315.5,32357.5,245646607
32357.5,32380,32342.5,32378.5,216226222
32378.5,32410,32370.5,32399.5,220019349
32399.5,32399.5,32373,32384,235889366
32373,32432,32373,32406.5,220512809
32406.5,32406.5,32266.5,32266.5,166933885
32266.5,32285,32262,32265.5,162206880
32265.5,32320,32265.5,32274.5,280418694
32274.5,32282,32270,32275,542178816
32275,32275,32174.5,32180.5,281834502
32180.5,32197.5,32156,32156,548176221
32156,32231.5,32156,32231.5,842228015
32231.5,32231.5,32176,32176,247282568
32168.5,32175.5,32163,32163,251751546
32163,32200,32163,32175,424523541
32175,32179.5,32105,32105,210360228
32103,32134,32080.5,32118.5,231818539
32125,32178.5,32109.5,32138,192234268
32138,32138,32109.5,32109.5,224482920
32109.5,32125,32092.5,32097,245700019
32097,32129.5,32097,32108,278880572
32108,32172.5,32108,32172.5,267308011
32176,32205,32176,32198,305691024
32190,32190,32163.5,32175,281037346
32175,32214.5,32175,32200.5,298011853
32200.5,32200.5,32175.5,32183,274755509
32183,32196.5,32183,32183,357876355
32183,32183,32156,32156,492382767
32156,32156,32125.5,32125.5,282880500
32125.5,32150.5,32098.5,32108,252306300
32108,32189,32108,32189,280650382
32190,32220,32156,32156,254438464
32156,32156,32111,32129,218654714
32129,32255,32124.5,32255,317703181
32255,32255,32200.5,32207,235203863
32207,32217.5,32207,32217.5,341412023
32217.5,32219.5,32180.5,32185,201543273
32185,32206.5,32180.5,32193,250712169
32199.5,32295,32199.5,32225.5,174084426
32225.5,32225.5,32111.5,32111.5,196863948
32109,32118,32057.5,32061,166396977
32061,32133,32061,32133,355535182
32136,32142.5,32108.5,32138,292588983
32138,32182,32102.5,32182,393616338
32191,32191,32135.5,32137,257350748
32138.5,32169.5,32120.5,32128.5,275346661
32128.5,32181.5,32128.5,32169.5,261655240
32152.5,32200,32151.5,32200,255435154
32200,32241,32187.5,32233,256779218
32233,32233,32202.5,32202.5,234180900
32202.5,32202.5,32170.5,32197,183993013
32197,32290.5,32197,32290.5,266767024
32300,32335.5,32290.5,32335.5,196742100
32335.5,32353.5,32313.5,32313.5,249708983
32313.5,32322.5,32300.5,32305.5,216631657
32292.5,32325,32292.5,32320.5,287797932
32320.5,32374,32320.5,32360.5,226910566
32352,32363.5,32347.5,32363.5,234895318
32368.5,32390,32354,32358.5,234916366
32358.5,32389.5,32358.5,32375.5,267886645
32375.5,32389,32357.5,32378,227304589
32378,32389,32335.5,32335.5,235859454
32326.5,32367,32322.5,32350.5,153541880
32357,32357.5,32334,32334,178932258
32334,32348.5,32286,32325.5,199865923
32325.5,32330,32296,32311,196722890
32311,32311,32262.5,32285,219962586
32285,32299,32262.5,32262.5,215457800
32262.5,32262.5,32225.5,32225.5,247669840
32225.5,32225.5,32180.5,32180.5,278120055
32180.5,32191.5,32154,32180,196626893
32180,32204.5,32149.5,32178.5,358863774
32178.5,32178.5,32108.5,32108.5,725366469
32108.5,32179,32108.5,32108.5,307217227
32108.5,32128,32095,32095,220697549
32095,32114,32085.5,32085.5,191445019
32085.5,32125.5,32008,32042,169444987
32042,32057.5,31991.5,32005.5,275314693
32005.5,32005.5,31974.5,31976,257263970
31976,32001.5,31963.5,31972.5,195422055
31972.5,31972.5,31886,31955.5,222161099
31955.5,31994.5,31955.5,31955.5,304985917
31955.5,31955.5,31923.5,31933.5,236882105
31933.5,31933.5,31893,31923.5,255775914
31923.5,31923.5,31893,31903.5,267306197
31903.5,31996.5,31903.5,31965,226828127
31965,31965,31910,31936,313181802
31936,31958,31910.5,31954,241449049
31954,31970,31940,31970,325894079
31970,31970,31920.5,31944,243461586
31944,31974,31940.5,31956.5,233329077
31956.5,31974,31923.5,31945,219474503
31961,31974,31930.5,31955,249578824
31944.5,31954,31930.5,31943.5,216645764
31946.5,31968.5,31922.5,31968.5,266779162
31968.5,31968.5,31939,31942,294769263
31942,31980,31942,31980,215482503
31980,31981,31960.5,31968.5,365622440
31968.5,31970,31939.5,31939.5,232583333
31939.5,31950,31893,31904.5,212786903
31904.5,31929.5,31898.5,31929.5,199923183
31929.5,32038.5,31929.5,32025,221653193
32025,32025,31975,31993,459646669
31993,32008.5,31975.5,32000,343500861
32000,32066,32000,32045.5,231967715
32045.5,32045.5,31964.5,31964.5,367304173
31964.5,31971,31931.5,31955.5,307357472
31955.5,32020,31920.5,32020,286859149
32020,32051,32013,32051,195558580
32051,32078,32035,32050,483748262
32050,32080,32050,32080,240677494
32080,32080,32046,32080,380975690
32080,32080,32054.5,32067,245161119
32067,32108,32062,32077,219647124
32077,32077,32050.5,32050.5,264094933
32050.5,32081,32050.5,32069,253355485
32057.5,32078,32053.5,32066,236542044
32061.5,32112,32057,32099.5,217719248
32099.5,32120,32084.5,32098,219042242
32098,32098,32047,32047,240605134
32047,32047,31988,32007,280267296
32022.5,32022.5,31970,31989,216258147
31989,32031.5,31979,32031.5,317350278
32035,32157.5,32035,32139.5,230898804
32139.5,32182,32133,32160,265579493
32160,32194.5,32160,32184.5,254400707
32181.5,32209,32173,32209,457710588
32209,32236,32209,32222,351055424
32222,32222,32196,32196,361081722
32196,32241.5,32196,32241.5,263214148
32241.5,32250,32232.5,32250,345066323
32250,32273,32244.5,32273,348387100
32273,32296,32273,32296,698417323
32296.5,32310,32252,32256.5,568321963
32253,32253,32180.5,32191,187070647
32191,32240,32188,32240,184172893
32240,32259,32200.5,32200.5,221805033
32200.5,32222,32193.5,32193.5,229384479
32193.5,32197.5,32060.5,32067,217220255
32073.5,32100,32049,32056.5,198633772
32093.5,32136.5,32084,32136.5,240414351
32136.5,32171,32116.5,32166,270000621
32166,32188.5,32100.5,32128.5,303394329
32139.5,32179.5,32139.5,32160,254552578
32160,32160,32123.5,32154,259634917
32163,32175,32139,32170.5,258795540
32168.5,32168.5,32098.5,32098.5,235875755
32098.5,32136,32070,32136,199438661
32140.5,32165.5,32109.5,32157.5,196109298
32157.5,32173.5,32060.5,32060.5,193078606
32060.5,32060.5,32029,32050,194465814
32050,32058,32005.5,32025.5,189722183
32026.5,32050,32016,32028.5,214085194
32028.5,32088,32028.5,32074.5,231029508
32074.5,32074.5,32002,32002,222300719
32002,32058,32002,32039,246641400
32039,32039,31987.5,31987.5,141068357
31968.5,31981,31948,31981,182385323
31981,32038,31981,31995,219530615
31995,31995,31960.5,31970.5,168541768
31970.5,32011,31970.5,32011,207141413
32012.5,32025.5,31966,31966,275527689
31961,31986.5,31954,31986.5,245191464
31986.5,31999.5,31965,31999.5,197942979
31999.5,31999.5,31920.5,31960,210706638
31960,31980,31933.5,31956.5,215273991
31956.5,31980,31956.5,31980,210239049
31980,31980,31931.5,31931.5,203126884
31931.5,31960,31931.5,31954,149450467
31954,32006,31954,32006,148248312
32006,32103,32006,32060.5,170207782
32060.5,32060.5,32060.5,32060.5,293188553
32060.5,32103,32060.5,32103,225509190
32103,32103,32102.5,32102.5,290202239
32102.5,32102.5,32081,32081,367122142
32080.5,32080.5,32074.5,32074.5,255485090
32074.5,32074.5,32044.5,32053.5,275096892
32053.5,32053.5,32036,32036,305167653
32036,32109.5,32036,32067,211107502
32067,32067,31971.5,31971.5,141708933
31971.5,32000,31971.5,32000,157124123
32000,32024,32000,32024,241426869
32033.5,32191,32033.5,32189,179074819
32189,32189,32159,32159,259085704
32159,32223,32159,32223,174197845
32223,32250,32223,32239,207389534
32239,32239,32201,32201,301642577
32201,32236,32200.5,32236,366010212
32236,32240,32220,32220,163497163
32220,32220,32216,32216,317353742
32216,32250,32194.5,32250,295263546
32250,32250.5,32250,32250.5,358779803
32250.5,32266,32250.5,32266,524794730
32263.5,32278.5,32263.5,32278.5,460233635
32278.5,32278.5,32224,32248.5,360575879
32248.5,32285,32248.5,32285,336575973
32285,32285,32261.5,32261.5,334685037
32261.5,32310,32261.5,32310,415097662
32310,32310,32287.5,32305,463808337
32305,32347.5,32305,32347.5,493008293
32347.5,32383,32313.5,32313.5,314735605
32313.5,32326,32305.5,32316.5,294954066
32315,32332,32315,32332,363194415
32335.5,32341,32272.5,32272.5,575540994
32272.5,32296.5,32271,32278,306387452
32278,32306,32278,32297.5,471926037
32297.5,32327.5,32297.5,32318.5,398445021
32318.5,32333,32318.5,32332,256343532
32332,32357,32332,32357,377736287
32357,32567,32357,32567,244811754
32592,32670,32570,32622,129393747
32622,32717,32622,32717,174932648
32717,32830,32717,32825,162552515
32809.5,32928,32809.5,32928,190859635
32926.5,32926.5,32806.5,32824,154962147
32824,32829,32792.5,32792.5,251522378
32792.5,32814,32779,32779,333016556
32779,32801,32768.5,32772,232383237
32772,32772,32737.5,32766,284322995
32766,32805.5,32760.5,32760.5,349191223
32760.5,32760.5,32701.5,32701.5,176740887
32701.5,32712.5,32668.5,32678,214829179
32673,32673,32642.5,32670,162793674
32658,32700,32630.5,32636.5,255239545
32636.5,32636.5,32605.5,32605.5,187290563
32603.5,32659.5,32595.5,32632,270010213
32632,32700,32632,32687,336094338
32700,32700,32644,32644.5,232157179
32644.5,32673.5,32632,32671.5,235379282
32671.5,32677,32657.5,32665.5,265998773
32665.5,32745.5,32665.5,32739,287724821
32739,32742.5,32704.5,32704.5,232586749
32704.5,32708,32685,32708,355342636
32720,32733,32685.5,32685.5,233483992
32685.5,32724.5,32685.5,32724.5,296038815
32724.5,32724.5,32685,32685,306187857
32685,32685,32665.5,32674.5,267745561
32674.5,32729.5,32674.5,32675.5,243294029
32675.5,32675.5,32645.5,32645.5,200173911
32645.5,32760.5,32645.5,32760.5,191553825
32760.5,32793.5,32760.5,32793.5,239828508
32793.5,32793.5,32750,32750,432478013
32750,32750,32660.5,32660.5,313187103
32648.5,32662.5,32618.5,32618.5,233747172
32617,32643.5,32615,32643.5,261097561
32643.5,32670,32621,32621,235861891
32621,32621,32567,32589.5,231727285
32589.5,32602.5,32572.5,32572.5,228126946
32572.5,32589,32547.5,32589,222524866
32589,32637,32589,32637,226679610
32637,32680.5,32626.5,32626.5,238832381
32632,32632,32600.5,32600.5,250917425
32600.5,32600.5,32551,32564,246845569
32564,32630,32536,32588,241559369
32588,32603,32579,32584,266691811
32584,32600,32565,32565,265667693
32565,32565,32540.5,32545.5,231794385
32545.5,32576,32527.5,32576,205051506
32576,32590.5,32548.5,32585,201734842
32585,32610,32571.5,32598.5,250628445
32598.5,32598.5,32556.5,32579,200244133
32579,32600,32579,32579,234988707
32579,32595.5,32556.5,32584,231879991
32584,32585,32556.5,32568.5,277736405
32564.5,32564.5,32507.5,32515.5,164509928
32515.5,32550,32501.5,32517,220633384
32517,32538.5,32500.5,32500.5,257589478
32500.5,32558.5,32500.5,32536.5,194345912
32540,32540,32378.5,32442,170453089
32442,32454.5,32421.5,32426,209442874
32426,32439,32272,32272,165058635
32272,32342,32272,32317.5,141911469
32317.5,32317.5,32258.5,32277.5,181939273
32277.5,32338,32277.5,32288,176247182
32288,32316,32280.5,32293.5,218839084
32293.5,32301,32262.5,32262.5,205163008
32262.5,32318.5,32253,32318.5,213158503
32318.5,32350,32253,32262.5,248526323
32262.5,32305,32262.5,32293,183938635
32293,32315,32293,32310.5,232705357
32310.5,32310.5,32230,32250.5,249640006
32250.5,32313,32232.5,32313,207601800
32317.5,32330,32275,32275,236720769
32275,32275,32245.5,32250,202766975
32250,32269.5,32250,32251.5,269253021
32245.5,32286,32240.5,32276,267114639
32284.5,32329,32284.5,32326,258969201
32326,32326,32280.5,32280.5,340298356
32280.5,32324,32272.5,32298,442966642
32298,32321,32266.5,32321,381024766
32321,32348,32292.5,32292.5,293433287
32292.5,32320.5,32260.5,32297.5,247024304
32301.5,32320.5,32293,32299.5,262883104
32299.5,32320.5,32285.5,32285.5,361881443
32285.5,32440,32285.5,32440,224259913
32440,32458,32406,32427.5,199805350
32427.5,32427.5,32377,32380.5,341334197
32380.5,32380.5,32323,32330,299865917
32330,32336.5,32280.5,32305,299408800
32324.5,32364,32307,32330.5,223386625
32330.5,32330.5,32263.5,32263.5,281367883
32263.5,32263.5,32064.5,32080,190758551
32080,32098,32025.5,32045.5,188813214
32039.5,32039.5,31953,31953,188186110
31953,32054,31953,32054,228563916
32054,32065,32011,32048,260934007
32048,32054,32020.5,32054,213819788
32054,32075,32053.5,32075,233590612
32080,32094.5,32045,32088,263818311
32088,32121.5,32088,32093,256347284
32093,32137.5,32093,32137.5,185416026
32137.5,32140,32077.5,32097,233154960
32096.5,32118.5,32086.5,32118.5,268996900
32124,32130,32124,32124,240057292
32124,32142,32124,32142,223487692
32142,32142,32028,32055.5,268802125
32055.5,32055.5,31928,31971,208247538
31976.5,32137.5,31976.5,32137.5,208372189
32137.5,32153.5,32106.5,32134.5,180462616
32139,32184,32139,32184,245030035
32184,32198,32184,32198,514859703
32200.5,32369,32200.5,32369,498101467
32369,32404.5,32369,32404.5,546311121
32404.5,32483,32404.5,32472,415403977
32472,32472,32381,32410,1300941066
32410,32410,32317.5,32317.5,263341600
32317.5,32317.5,32250.5,32259.5,254042922
32266,32320.5,32263,32263,231421983
32263,32302,32263,32265.5,204329427
32265.5,32299,32227,32277,215258939
32277,32277,32221.5,32221.5,235205852
32221.5,32235,32181.5,32195,284839822
32195,32270,32176.5,32239,220576540
32239,32239,32213.5,32213.5,207530385
32213.5,32280,32213.5,32240.5,253167831
32240.5,32240.5,32228.5,32228.5,196667485
32228.5,32337.5,32228.5,32261.5,196645638
32260.5,32260.5,32037,32085,195220395
32085,32130,32084.5,32116,171592418
32116,32178.5,32116,32178.5,280369822
32178.5,32194.5,32160.5,32175.5,299773528
32175.5,32210,32155,32155,319752696
32128.5,32198,32128.5,32168,210217566
32168,32239,32168,32230.5,177543058
32230.5,32230.5,32155,32158.5,254287313
32145,32191,32135.5,32160.5,206086460
32160.5,32160.5,32120.5,32141,208406659
32150,32231,32150,32180.5,172190959
32183.5,32222,32159.5,32160,218819580
32160,32202,32160,32202,197104936
32202,32211.5,32170.5,32211.5,171070197
32211.5,32239.5,32197.5,32214.5,205362637
32214.5,32250,32214.5,32239,271775023
32239,32241.5,32200.5,32211.5,188492479
32211.5,32233.5,32200.5,32228,188387808
32228,32228,32087,32087,153390498
32099.5,32163,32089.5,32163,184185477
32163,32355.5,32163,32315.5,146824333
32315.5,32315.5,32201,32211.5,172419320
32211.5,32211.5,32147,32160,268014386
32160,32226.5,32144,32226.5,229763893
32226.5,32231,32160.5,32160.5,193594878
32160.5,32160.5,32129.5,32132,168410360
32132,32157.5,32132,32157.5,157848668
32157.5,32157.5,32067.5,32077,174850404
32077,32082,32040.5,32040.5,155425905
32040.5,32081,32014.5,32014.5,170271933
32010.5,32055,32010.5,32018.5,215375233
32026,32026,32009,32016.5,183616489
32016.5,32062,32000.5,32000.5,159920796
32013.5,32026.5,31996.5,32012,144494588
32012,32068,32012,32032.5,178127316
32032.5,32068,32010.5,32024.5,190373687
32027,32099,32027,32061.5,181963722
32061.5,32099,32048.5,32097.5,173572416
32099,32121,32071.5,32075.5,195242032
32075.5,32162,32075.5,32128,226903485
32128,32128,32035.5,32036,244178467
32036,32145.5,32036,32113,199879197
32113,32179,32113,32172.5,205140537
32172.5,32189,32151,32169.5,194637050
32186.5,32186.5,32158.5,32186.5,203604222
32186.5,32196,32160,32160,192020887
32160,32191.5,32158.5,32178.5,213437378
32178.5,32192,32148.5,32148.5,208536105
32154.5,32174,32154.5,32174,227858018
32174,32198.5,32174,32186,232997492
32186,32198,32160.5,32160.5,223200715
32160.5,32186,32160,32186,276446457
32186,32270.5,32175.5,32250,220807670
32249,32249,32174.5,32174.5,206794314
32174.5,32198,32174.5,32198,256118220
32198,32228,32197,32228,213070077
32228,32228,32200.5,32202.5,290149983
32202.5,32216,32190.5,32216,297427931
32216,32216,32193.5,32212.5,204113330
32212.5,32252.5,32203.5,32203.5,198711790
32203.5,32210.5,32187.5,32187.5,223526076
32185.5,32196,32180.5,32180.5,232204879
32180.5,32200,32165.5,32170,243801924
32170,32253.5,32170,32253.5,263827361
32253.5,32285,32189.5,32189.5,208777730
32189.5,32189.5,32154.5,32154.5,193165520
32154.5,32181.5,32150.5,32160,203216970
32160,32248.5,32160,32193,186108740
32185.5,32200.5,32164.5,32164.5,205339794
32164.5,32186,32162.5,32186,174152384
32186,32186,32128.5,32128.5,192369336
32122,32122,32082.5,32095.5,210692217
32095.5,32139,32083.5,32112,214823624
32112,32119,32082.5,32082.5,204435039
32082.5,32095,32053,32071.5,244522763
32064,32117,32064,32117,244517056
32117,32129,32078.5,32100.5,227487655
32100.5,32153,32085.5,32153,198403846
32159,32159,32120.5,32150,224542294
32150,32168.5,32148.5,32148.5,213176157
32148.5,32148.5,32077,32077,185323271
32077,32148.5,32065.5,32148.5,187531571
32148.5,32201.5,32148.5,32154.5,191481563
32154.5,32196.5,32154.5,32187.5,204014379
32187.5,32193.5,32175.5,32193.5,214787644
32193.5,32203,32175.5,32177.5,204727101
32172.5,32172.5,32128.5,32140,194601325
32140,32140,32096,32129,222712156
32129,32130,32097.5,32123.5,219380978
32123.5,32123.5,32111,32111,212602307
